num ex mark,num words,num chars,avg_word,stopwords,upper,ScoreAngry,ScoreDisgust,ScoreFear,ScoreHappy,ScoreSad,ScoreSurprise
0,7,37,4.43,3,0,0,0,0,0,0,0
0,5,32,5.6,1,0,0,0,0,0,0,1
0,20,91,5.145,6,1,0,0,1,3,0,2
0,11,70,5.453,4,0,0,0,0,1,1,0
0,8,98,13.0,1,0,0,0,0,1,0,0
0,17,101,5.0,7,0,0,0,0,2,0,2
0,32,163,4.125,16,0,0,0,0,0,0,0
2,4,32,7.25,0,0,0,0,0,1,0,1
1,10,62,5.3,2,0,0,0,1,1,1,0
0,6,28,3.834,3,0,0,1,0,3,2,0
0,12,58,4.273,4,0,0,0,0,0,0,0
0,26,122,3.88,11,0,0,1,0,0,1,0
1,8,35,3.5,3,1,0,0,1,0,0,0
0,5,32,5.6,1,0,0,0,0,1,0,0
0,42,207,3.953,18,0,1,1,1,0,0,1
0,24,138,5.227,8,1,0,0,0,0,0,0
1,16,100,5.668,3,1,0,0,0,0,0,0
0,16,78,3.938,7,0,0,0,0,0,0,0
0,26,146,4.652,12,0,0,0,0,0,0,0
1,23,130,4.91,7,0,0,0,0,1,0,0
0,36,191,4.332,21,0,0,0,0,0,0,0
0,10,52,4.3,3,0,1,2,1,0,1,0
0,11,48,3.455,6,0,0,0,1,0,1,0
0,4,17,3.5,2,0,1,1,1,0,1,0
2,19,101,4.61,1,1,2,2,2,0,2,0
0,88,392,4.234,36,2,0,0,0,0,0,0
0,3,14,4.0,1,0,0,0,0,1,0,0
0,20,99,4.0,12,0,1,0,0,0,0,0
0,25,131,4.28,10,0,1,1,1,0,1,0
0,19,118,5.26,8,0,0,0,0,1,0,1
0,28,139,4.0,15,0,0,0,0,0,0,0
0,17,75,5.363,3,1,0,0,0,0,0,0
0,21,110,4.285,11,0,1,1,1,0,1,0
0,8,51,5.5,3,0,0,0,0,0,0,0
0,23,119,4.22,13,0,0,0,0,0,0,0
0,15,86,5.145,3,0,0,0,0,0,0,0
0,10,38,2.9,6,0,1,1,1,0,1,0
0,4,19,4.0,1,0,0,0,0,0,0,0
0,24,135,4.668,8,1,0,0,0,0,0,0
0,22,116,4.316,8,0,1,1,1,0,1,0
0,19,91,3.842,11,0,0,0,1,1,1,0
0,9,47,4.332,5,0,2,2,2,0,3,0
0,9,42,3.777,5,0,0,1,0,0,0,0
0,4,25,7.332,1,0,0,0,0,0,0,0
0,16,79,4.266,7,1,0,0,0,0,0,0
0,21,136,5.8,6,1,0,0,0,0,0,0
0,34,163,3.824,20,0,0,0,0,1,0,0
0,8,38,3.875,5,0,0,0,1,0,1,0
1,11,51,4.1,3,1,0,0,0,0,0,0
1,15,78,4.266,8,0,1,1,1,0,1,0
0,16,70,5.0,5,1,0,0,0,0,0,0
0,10,46,3.7,5,1,0,0,0,1,0,1
0,5,42,7.6,1,0,0,0,0,1,0,0
0,9,41,3.666,5,0,0,0,0,2,0,2
0,39,183,3.719,16,0,1,0,1,0,1,0
0,44,225,4.137,23,0,0,0,0,0,0,0
1,9,56,6.0,1,0,0,0,0,0,0,0
0,46,233,4.086,23,0,0,0,0,1,0,0
0,9,55,5.223,4,0,0,0,0,0,0,1
0,12,69,4.832,5,0,0,0,0,1,0,1
0,6,41,6.0,1,0,0,0,0,0,0,0
0,30,132,3.814,6,1,0,0,0,0,0,1
0,7,36,4.285,2,0,0,0,2,1,0,1
0,6,37,5.332,2,0,0,0,0,0,0,0
0,14,73,4.285,7,0,0,0,0,0,0,0
0,13,64,4.0,5,1,0,0,0,1,0,1
0,30,150,4.035,13,0,0,0,1,2,1,0
3,22,123,5.1,6,0,0,0,0,0,0,0
0,6,31,4.332,2,0,0,0,0,2,2,0
0,3,27,8.336,0,0,0,0,0,1,0,0
1,15,81,4.785,7,2,0,0,0,0,0,0
0,16,77,3.875,10,0,0,0,1,1,0,0
2,25,137,4.52,13,0,0,0,0,2,0,1
0,15,66,3.715,6,0,1,1,0,0,0,0
0,12,56,3.75,4,0,0,0,0,0,0,1
0,18,100,4.883,3,0,0,0,0,0,0,0
0,15,70,5.6,3,0,0,0,0,0,0,0
0,18,95,4.59,6,2,0,0,0,1,0,1
1,27,131,4.375,10,3,1,1,1,1,1,1
0,9,18,2.5,1,1,0,0,0,1,0,1
0,18,94,4.277,9,0,0,0,0,0,0,0
0,6,33,4.668,2,1,0,0,2,0,0,2
0,17,85,4.06,10,0,0,0,0,0,0,0
0,4,22,4.75,1,0,0,0,0,3,1,1
0,26,144,4.58,14,0,0,0,0,2,0,0
0,8,45,4.75,4,0,0,0,0,1,0,0
0,2,11,5.0,0,0,0,0,0,0,0,0
0,4,23,5.0,1,0,0,0,0,0,0,0
0,13,65,4.08,5,0,0,0,0,0,0,0
0,14,79,4.715,5,0,0,0,0,0,0,0
0,35,178,4.113,18,0,0,0,0,0,0,0
3,20,127,6.0,1,0,1,1,0,0,0,0
0,41,192,3.707,24,0,0,0,0,0,0,0
0,17,80,3.766,10,0,1,1,1,0,1,0
3,20,92,3.842,7,0,0,0,0,0,0,0
0,26,128,3.96,13,0,0,0,0,0,0,0
0,17,80,3.766,5,1,0,0,0,0,0,0
0,13,86,5.69,5,0,0,0,0,2,0,0
0,12,54,3.584,7,0,1,0,1,0,0,0
0,4,21,4.5,0,0,1,0,0,0,0,0
0,11,52,3.818,6,0,0,0,0,0,0,0
0,26,118,3.875,11,2,1,1,2,2,4,1
0,4,19,4.0,2,0,1,0,1,0,1,0
1,14,67,4.152,7,0,0,0,0,0,0,0
0,23,107,3.695,11,0,0,0,0,0,0,0
0,6,37,5.332,1,0,0,0,0,0,0,0
0,22,113,4.184,14,0,0,0,0,0,1,0
0,33,166,4.062,18,0,0,0,0,1,0,0
0,21,111,4.332,10,0,0,0,1,0,1,0
0,6,40,5.832,2,0,1,1,0,0,1,0
0,4,20,4.25,2,0,0,0,0,0,0,0
0,41,179,4.09,15,2,0,0,1,2,0,0
0,24,137,4.957,8,2,1,0,0,0,0,0
0,7,14,4.0,0,0,0,0,0,0,0,0
1,18,113,5.65,7,2,0,0,0,0,1,0
2,9,44,4.0,2,0,0,0,0,0,0,0
2,28,137,4.074,13,1,0,0,0,0,0,0
0,4,28,6.25,1,0,0,0,0,0,0,0
0,28,154,4.535,14,0,0,0,0,0,1,0
1,16,87,4.5,7,0,0,1,0,0,0,0
1,10,49,4.0,3,0,0,0,1,1,1,0
0,20,82,3.15,6,0,0,0,0,0,0,0
4,31,141,3.828,10,2,0,0,0,1,1,0
0,15,75,4.066,6,0,1,0,1,0,1,0
0,5,43,7.8,1,0,0,0,0,0,0,0
0,23,110,3.826,14,0,1,0,1,0,1,0
0,12,80,6.273,3,0,1,0,1,0,1,0
0,28,153,4.5,14,0,0,0,0,0,0,0
0,39,208,4.36,19,0,0,0,0,1,0,0
0,20,128,5.45,3,0,0,0,0,0,0,0
0,21,92,3.428,10,1,1,1,1,0,1,0
0,9,41,3.666,6,0,0,0,0,0,0,0
0,10,58,4.9,5,0,0,0,0,0,0,0
0,27,114,4.633,6,1,0,0,0,0,0,0
1,25,137,4.707,9,1,0,0,0,0,0,0
1,29,136,3.857,18,0,0,0,0,0,0,0
0,8,43,4.5,1,0,0,0,0,1,1,0
0,17,107,5.35,4,1,0,0,0,0,0,0
0,4,23,6.668,0,0,0,0,0,1,0,1
0,7,38,4.57,3,0,0,0,0,0,0,0
1,13,64,4.0,4,2,0,0,0,0,0,0
0,21,110,4.285,6,0,0,0,0,0,0,0
0,12,64,4.418,3,1,0,0,0,0,0,0
0,14,53,4.445,4,0,0,0,1,0,1,0
0,15,76,4.133,6,0,0,0,0,0,0,0
0,29,130,3.518,15,0,0,0,0,1,0,0
0,31,149,4.957,8,3,0,0,0,2,0,2
4,13,95,6.918,5,0,0,0,0,0,0,0
0,12,71,5.0,3,0,0,0,1,0,1,0
0,25,134,4.4,8,1,0,0,0,0,0,0
0,9,46,4.75,1,1,0,0,0,0,0,0
0,24,123,4.168,11,0,0,0,0,0,0,0
0,24,115,5.11,8,0,0,0,0,0,0,0
0,22,89,4.25,8,0,0,0,0,0,0,0
0,7,37,4.43,3,0,0,0,0,0,0,0
0,20,99,4.0,11,2,0,0,0,0,0,0
0,10,51,4.2,3,0,0,0,0,0,0,0
0,14,67,3.857,7,0,0,0,0,0,0,0
0,24,106,3.459,14,0,0,0,0,0,0,0
0,6,37,5.332,2,0,1,1,1,1,2,0
0,14,72,4.54,5,0,0,0,0,0,0,0
0,8,37,3.75,2,0,0,0,0,0,0,0
0,18,103,4.777,8,0,0,0,0,1,0,0
0,11,29,3.166,3,1,0,0,0,0,0,0
0,23,125,4.684,10,0,0,0,0,0,0,1
0,22,118,4.617,5,0,1,0,0,1,0,0
0,18,92,4.168,5,0,1,0,0,0,1,0
0,20,129,5.79,5,0,0,0,0,0,0,0
1,15,94,5.332,6,1,0,0,0,0,0,0
0,22,120,4.5,10,0,0,1,0,1,0,0
0,15,67,3.533,8,0,0,0,0,0,0,0
0,30,137,3.6,18,0,0,0,0,0,0,0
0,14,93,5.715,4,0,1,1,2,0,1,1
0,8,43,4.5,4,0,0,0,0,0,0,0
0,8,40,4.715,4,0,0,0,1,0,0,0
0,4,13,2.5,2,0,1,0,1,1,1,1
0,34,168,3.97,17,0,0,0,0,0,1,0
0,29,168,4.83,11,0,0,0,0,0,0,0
0,17,101,5.0,6,0,2,1,2,0,2,0
0,23,107,5.0,8,0,1,0,0,2,1,0
0,39,202,4.207,19,0,0,0,0,0,0,0
0,19,99,4.26,7,3,0,0,0,2,0,0
0,12,49,3.166,6,0,0,0,0,0,0,0
0,24,117,3.916,13,0,0,0,0,2,0,0
0,7,36,4.285,4,0,0,0,0,1,0,2
0,6,33,4.668,2,0,0,0,0,0,0,0
1,18,104,5.117,7,0,0,0,0,0,0,0
1,28,129,3.777,0,25,0,0,0,1,0,1
0,13,71,4.918,3,1,0,0,0,1,0,0
0,2,8,3.5,1,0,0,0,0,1,0,0
0,15,69,3.666,8,0,0,0,0,0,0,0
0,9,51,4.777,4,0,0,0,0,0,0,0
2,22,121,5.0,6,1,1,2,2,0,1,1
0,7,39,4.715,4,0,0,0,0,2,0,0
0,30,130,3.74,13,0,0,0,0,1,0,0
0,10,39,3.0,4,0,0,0,0,0,0,0
2,20,73,3.375,2,2,0,0,0,0,0,0
0,37,161,4.465,9,0,0,0,0,1,0,1
0,8,42,4.375,2,0,0,0,0,0,0,0
2,14,91,5.57,5,0,0,0,1,1,1,0
0,32,147,3.625,18,0,0,0,0,0,0,0
2,7,46,5.715,2,3,0,0,0,0,0,0
0,20,107,4.4,9,0,0,0,0,0,0,0
0,24,123,4.168,12,0,0,0,0,0,0,0
0,21,94,3.523,12,0,0,0,0,0,0,0
0,7,39,4.715,2,0,0,0,1,0,0,0
0,35,170,3.885,22,0,0,0,0,1,0,1
0,22,75,3.375,7,2,0,0,0,1,0,0
0,26,168,5.5,12,0,0,0,0,1,0,1
0,6,31,4.332,2,0,0,0,1,1,0,0
1,16,87,4.5,3,1,0,0,0,2,0,0
0,14,77,4.57,4,0,0,0,0,0,0,0
0,40,180,3.525,21,0,0,0,0,0,1,0
0,29,123,3.275,16,0,0,0,0,0,0,0
3,8,51,5.5,3,0,0,0,0,1,0,0
0,4,29,6.5,1,0,0,0,0,2,0,0
0,34,146,4.184,12,1,0,0,0,0,0,0
0,32,162,4.094,16,0,0,0,0,1,0,0
0,28,146,4.25,13,0,0,0,0,1,0,0
0,20,110,4.55,6,1,0,0,0,0,0,0
0,24,122,4.125,12,0,1,0,1,0,0,0
0,16,79,4.0,9,0,0,0,0,0,0,0
0,29,137,3.893,8,0,0,0,0,0,0,0
0,11,58,4.8,3,0,0,0,0,1,0,0
0,6,26,3.5,4,0,0,0,0,0,0,0
0,12,69,4.832,4,2,0,0,0,0,0,0
1,23,107,3.863,10,0,1,0,0,0,1,0
0,12,59,4.0,4,0,1,0,0,1,0,1
0,19,92,3.895,10,0,0,0,0,0,0,0
0,19,131,5.95,4,1,0,0,0,0,0,0
0,6,32,4.5,1,0,0,0,0,0,0,0
1,20,90,3.736,8,1,0,0,0,0,0,0
0,7,31,3.572,2,0,0,0,0,0,1,0
0,22,113,4.184,7,0,0,0,0,1,0,1
0,12,60,4.082,6,1,0,0,0,1,1,0
0,15,72,3.867,5,1,0,0,0,1,0,0
0,9,59,5.668,1,0,0,0,0,0,0,0
0,1,10,10.0,0,0,0,0,0,0,0,0
0,23,124,4.434,12,1,1,1,0,0,1,0
0,11,61,4.637,5,0,0,0,0,0,0,0
2,23,120,4.453,6,0,1,1,1,1,1,0
2,4,32,7.25,0,0,0,0,0,0,0,0
0,6,33,4.668,3,0,1,1,1,0,1,0
0,8,42,4.375,2,1,0,0,0,0,0,0
1,16,91,4.75,7,1,0,0,0,2,0,1
1,15,64,3.334,6,1,0,0,0,0,0,0
0,35,224,5.43,16,0,0,0,0,0,0,0
0,17,101,5.312,6,0,0,0,0,0,0,0
0,13,61,3.77,7,0,0,0,0,0,0,0
0,6,33,4.668,3,0,0,0,0,0,0,0
0,25,123,3.96,10,3,0,0,0,0,0,0
0,11,54,4.0,4,0,0,0,2,0,1,2
0,10,70,6.777,4,0,0,0,0,0,2,0
0,23,114,4.0,12,0,0,0,0,0,0,0
0,34,145,4.15,10,3,1,0,1,1,0,1
0,24,99,4.47,10,0,0,0,0,0,0,0
1,24,131,4.5,8,0,0,0,0,0,0,0
2,3,24,7.332,0,0,0,0,0,1,0,0
0,20,81,3.1,13,0,0,0,0,0,0,0
0,31,177,4.742,14,0,2,0,1,1,0,1
0,9,45,4.625,3,0,0,0,0,0,0,0
1,11,56,4.6,1,0,0,0,0,1,0,1
0,13,62,3.846,7,0,0,0,0,0,0,0
0,18,87,3.889,8,0,1,0,0,1,0,0
1,19,90,3.79,11,0,0,0,0,0,0,0
0,10,49,4.0,6,0,0,0,0,0,0,0
0,19,92,3.895,10,0,0,0,0,1,1,0
0,25,115,3.64,16,0,0,0,0,1,0,0
0,38,153,4.0,11,1,0,0,0,0,0,0
3,5,33,5.8,1,1,0,0,0,0,0,1
0,14,74,4.355,8,0,0,1,0,1,0,1
0,24,126,4.477,9,1,0,0,0,0,0,0
0,7,27,3.0,3,0,0,0,1,0,0,0
0,12,59,4.363,3,0,0,0,0,0,0,0
0,8,61,6.75,3,0,0,0,0,0,0,0
0,12,60,4.082,7,0,1,1,1,0,1,1
0,11,49,3.9,4,0,0,0,0,0,0,0
0,13,87,6.25,3,0,1,1,1,0,1,1
0,10,58,4.9,1,4,0,0,0,0,0,1
0,9,42,3.777,6,0,0,0,0,0,0,0
0,22,105,3.818,7,1,0,0,0,0,1,0
0,7,43,5.285,3,0,0,0,0,0,0,0
0,9,47,4.332,1,3,0,0,0,0,0,0
0,9,38,3.334,4,0,1,1,1,0,1,0
7,17,84,4.0,1,10,0,0,1,0,0,0
1,12,50,3.545,5,0,1,1,1,2,1,2
0,42,233,4.57,23,0,0,0,0,0,0,0
0,10,60,5.1,3,0,0,0,1,0,0,1
1,13,76,4.92,3,1,0,0,0,1,1,0
0,40,188,3.725,23,0,0,0,0,0,0,0
0,6,28,3.834,1,0,1,1,1,0,1,0
0,28,168,5.035,16,0,0,0,0,0,0,0
0,16,77,4.133,5,0,0,0,0,0,0,0
0,8,33,3.25,3,1,1,0,0,2,0,1
0,12,58,4.273,2,0,2,2,4,0,2,0
0,8,41,4.25,3,0,0,0,0,1,1,0
0,13,71,4.54,5,0,2,0,1,0,2,0
0,4,24,5.25,2,0,0,0,0,0,0,0
0,9,51,5.375,2,1,0,0,1,0,0,0
0,14,65,3.715,6,0,0,0,0,0,0,0
0,21,118,4.668,7,0,0,0,0,1,0,0
0,5,35,6.2,1,0,0,0,0,0,0,0
0,5,39,7.0,0,0,0,0,0,0,0,0
0,9,38,3.334,3,0,1,1,1,1,1,1
0,16,107,6.133,2,1,0,0,0,2,0,0
0,27,131,4.04,10,0,0,0,0,1,0,1
0,25,148,4.96,16,0,0,0,0,0,0,0
1,20,108,4.45,6,0,0,0,0,0,0,0
0,33,149,3.545,19,0,0,0,0,1,0,0
0,18,73,4.668,5,1,0,0,1,0,0,0
0,85,358,3.754,37,5,0,0,0,1,0,0
0,15,76,4.133,5,0,0,1,0,2,1,1
0,21,87,4.465,7,1,1,0,1,0,0,1
0,23,133,4.824,6,1,0,0,0,1,0,0
0,8,48,5.125,4,0,0,0,0,1,0,0
0,24,129,4.418,11,0,0,0,0,1,0,1
0,3,30,9.336,0,0,0,1,0,0,0,0
2,13,70,4.832,3,0,0,0,0,1,0,0
0,6,30,4.168,2,0,0,1,1,3,1,1
0,12,45,3.092,5,0,0,0,0,1,0,1
2,12,71,5.453,2,0,0,0,0,0,0,0
0,14,72,4.215,6,0,0,0,0,0,0,0
0,13,59,3.615,4,0,0,0,0,0,0,0
0,11,55,4.09,4,0,0,1,1,0,1,0
0,14,77,4.57,6,0,0,0,0,0,0,0
0,9,61,6.625,2,0,0,0,0,0,0,0
0,3,14,4.0,0,0,1,2,1,0,2,0
0,16,94,5.266,4,1,0,0,0,0,0,0
3,16,84,4.312,9,0,0,0,0,0,0,0
0,24,118,4.13,13,0,0,0,0,0,0,0
1,4,23,5.0,0,0,0,0,0,1,0,0
0,5,21,3.4,2,0,0,0,0,0,0,0
0,24,129,4.61,10,1,0,1,0,0,0,0
0,8,43,4.5,3,1,0,0,0,0,0,0
0,6,26,3.5,2,1,0,0,0,0,0,0
0,22,80,3.688,9,0,0,0,0,0,0,0
0,29,130,3.777,10,2,0,0,0,0,1,0
0,11,77,6.09,4,1,0,0,0,0,1,1
0,13,60,4.363,2,0,2,2,0,0,1,0
0,7,45,5.57,2,0,0,0,0,0,0,0
0,8,43,4.5,4,0,0,0,0,0,0,0
0,6,34,4.832,2,0,0,0,0,0,0,0
0,14,85,5.145,6,0,0,0,0,0,0,0
1,16,96,5.062,4,1,1,0,1,0,1,1
0,31,127,4.043,11,1,0,0,0,1,0,1
0,7,35,4.145,3,0,1,0,2,1,0,0
1,9,57,5.445,3,0,0,0,0,1,0,0
0,7,40,4.855,0,0,0,0,0,0,0,0
0,22,99,3.545,13,0,0,0,0,0,0,0
0,8,40,4.125,1,1,0,0,0,0,0,0
1,26,127,4.25,8,2,0,0,0,0,0,0
0,20,100,4.05,9,0,0,0,0,1,0,1
0,15,60,3.285,9,0,0,0,0,3,0,0
0,6,38,5.5,1,0,0,0,0,0,0,0
0,5,31,5.4,1,0,0,0,0,0,0,0
1,5,37,8.25,1,0,0,0,0,0,0,0
0,24,114,4.137,11,0,0,0,0,0,0,0
0,29,128,4.348,12,3,0,0,1,0,0,0
0,11,43,3.3,6,0,0,0,0,0,0,0
1,26,132,4.117,13,2,0,1,0,0,0,0
0,13,53,3.416,6,0,0,0,0,0,0,0
5,21,113,4.65,11,1,0,0,0,1,0,0
0,8,42,4.375,2,0,0,0,0,0,0,0
0,16,85,4.375,7,0,0,0,0,0,0,0
1,18,78,3.588,3,2,0,0,0,2,0,0
1,22,114,4.227,9,2,0,0,0,0,0,0
0,46,192,3.77,20,0,0,0,0,1,0,0
0,47,250,4.34,19,0,0,0,0,1,0,0
0,13,83,5.46,5,0,0,0,0,0,0,0
0,18,60,3.309,9,1,1,1,2,1,1,1
3,18,81,3.555,7,0,0,0,0,0,0,0
0,22,128,4.863,8,0,2,1,1,1,1,1
2,22,107,4.094,7,1,0,0,1,0,0,0
0,12,62,4.637,5,1,0,0,0,0,0,0
5,23,132,5.0,6,1,0,0,0,0,0,0
0,49,240,3.918,26,0,1,0,3,0,1,1
0,29,123,3.275,19,0,0,1,0,0,1,0
1,9,37,3.223,4,1,0,0,0,2,2,0
0,23,83,3.588,8,1,0,0,0,0,0,0
0,20,121,5.1,5,0,0,0,0,0,0,0
1,14,67,4.152,3,1,0,0,0,0,0,0
0,9,41,3.666,4,1,0,1,0,1,1,0
0,7,25,2.715,2,0,0,0,0,0,0,0
0,24,136,4.707,15,0,0,0,0,0,1,0
2,23,137,5.0,5,0,0,0,0,0,0,0
0,17,81,3.824,9,0,0,0,0,0,0,0
0,14,63,3.572,8,0,0,0,0,0,0,0
0,1,14,14.0,0,0,0,0,0,0,0,0
1,17,75,3.934,2,2,0,0,0,0,0,0
0,6,33,4.668,1,0,1,0,0,0,0,0
0,8,18,3.666,0,0,0,0,0,0,0,0
0,8,35,3.5,4,0,0,0,0,0,0,0
0,15,63,3.268,10,0,1,1,1,1,1,1
0,12,70,4.918,4,0,1,0,1,1,1,0
0,21,103,3.953,9,0,0,0,0,2,0,1
2,15,88,5.285,2,0,0,0,0,0,0,0
0,35,145,3.965,14,0,0,0,0,0,0,0
0,26,129,4.0,8,2,0,0,0,0,0,0
0,35,171,3.914,15,0,0,0,0,0,0,0
0,23,137,5.0,10,0,0,0,0,2,0,1
0,3,12,3.334,2,0,0,0,0,1,0,0
0,20,87,4.855,5,1,1,0,0,1,0,1
0,10,42,3.3,5,0,0,0,0,0,0,0
0,10,53,4.4,5,0,0,0,0,0,0,0
0,32,158,3.969,16,0,0,0,0,1,1,0
0,8,38,3.875,4,0,0,0,0,0,1,0
0,16,72,3.8,7,0,0,0,0,1,0,0
0,13,75,4.848,5,0,0,0,0,0,0,0
0,2,17,8.0,0,0,0,0,0,0,0,0
0,29,146,4.07,16,0,0,0,0,0,0,0
2,29,133,3.621,15,0,1,1,1,0,1,0
0,9,54,5.11,5,0,0,0,0,0,0,0
0,8,38,3.875,3,0,0,0,0,0,0,0
1,11,65,5.0,2,1,0,0,0,0,0,0
0,4,21,4.5,0,0,1,1,0,0,0,0
0,22,104,3.773,13,0,0,0,0,0,0,0
0,7,41,5.0,2,0,0,0,0,2,0,1
0,20,79,4.285,5,0,0,0,0,0,0,0
0,24,113,3.75,13,0,0,0,0,0,0,0
0,23,107,4.047,8,0,0,1,0,1,0,1
1,12,59,4.363,4,0,0,0,0,1,0,1
0,20,137,5.9,3,0,0,0,0,0,0,0
0,13,71,4.54,5,0,0,0,1,0,1,0
3,17,74,3.625,4,1,0,0,0,0,0,0
2,11,69,5.9,3,0,0,1,0,0,0,0
0,6,35,5.0,2,0,0,0,0,0,0,0
0,26,134,4.19,11,0,0,0,0,0,0,0
0,31,152,3.936,18,0,0,0,0,0,0,0
0,34,164,3.854,19,0,0,0,0,0,0,0
0,13,64,4.0,7,0,0,0,0,0,1,0
0,16,69,3.375,9,0,0,0,0,1,0,0
0,17,99,4.883,5,0,0,1,0,0,1,0
0,1,11,11.0,0,0,0,0,0,1,0,0
0,8,36,3.625,5,0,0,0,0,0,0,0
0,16,76,3.812,10,0,0,0,0,0,1,0
0,6,28,4.6,1,0,0,0,0,0,0,0
0,16,84,4.312,8,0,0,0,0,0,0,0
0,18,96,4.65,7,0,2,2,2,0,2,0
0,25,110,3.44,18,0,0,0,0,0,0,0
0,6,29,4.0,2,0,0,0,0,0,0,0
0,7,30,3.428,4,0,0,0,0,0,0,0
0,7,40,4.855,3,0,0,0,1,1,1,1
0,3,23,7.0,0,1,1,1,0,0,0,0
0,20,90,3.945,7,4,0,0,0,1,0,1
1,11,52,4.2,5,0,0,0,1,1,2,0
0,7,31,3.572,4,0,0,1,0,1,0,0
1,18,108,5.055,2,0,0,0,0,0,0,0
0,23,112,3.912,10,0,0,0,0,0,0,0
1,11,69,5.363,2,1,0,0,0,0,0,0
0,13,66,4.5,4,0,0,1,0,1,0,1
1,18,90,4.055,6,0,0,0,0,0,0,0
0,8,44,5.285,1,0,0,0,0,1,0,0
0,20,106,4.58,6,2,0,0,0,0,0,0
0,10,65,5.6,4,0,0,1,0,0,1,0
0,13,81,5.31,3,0,1,1,1,0,2,0
0,16,77,3.875,9,0,0,0,0,0,0,0
2,12,71,5.453,3,0,0,0,1,1,0,0
0,10,64,5.5,4,0,0,0,0,0,0,0
0,4,21,4.5,1,0,0,0,0,0,0,0
0,4,30,6.75,0,0,0,0,0,0,0,0
0,23,103,3.682,7,2,0,0,0,0,0,0
0,26,103,3.9,7,3,0,0,0,0,0,0
0,53,237,3.49,24,0,0,1,1,0,0,0
1,25,122,4.082,10,2,0,0,0,0,0,0
0,13,67,4.23,3,0,0,0,0,0,0,0
0,25,115,3.791,11,1,0,0,0,1,0,0
1,10,60,5.1,4,0,0,0,0,0,0,0
0,11,44,3.092,6,0,0,0,0,0,0,0
1,28,117,4.09,5,3,1,0,1,0,1,0
0,8,34,3.375,2,1,1,1,2,0,2,0
0,14,86,5.215,3,1,0,0,0,2,0,2
1,6,31,5.2,2,0,0,0,1,0,0,0
0,29,145,4.035,19,0,1,1,1,0,1,1
0,22,121,4.547,9,0,0,0,1,0,1,0
0,29,138,3.793,16,0,0,0,0,0,0,0
0,21,99,3.762,13,0,0,0,0,1,0,0
0,22,107,3.908,14,0,0,0,1,0,0,0
0,9,49,4.555,5,0,0,0,0,0,0,0
0,13,69,4.383,7,0,0,0,0,1,0,1
0,48,203,3.9,23,2,0,2,0,0,0,0
1,6,52,9.4,0,0,0,0,0,0,0,0
0,27,133,4.117,12,2,0,0,0,0,0,0
0,3,12,3.334,1,0,0,0,0,0,0,0
0,18,95,4.332,9,0,0,0,0,0,0,0
0,10,56,4.7,3,0,3,2,1,0,0,1
0,25,119,3.8,7,2,0,0,0,0,0,0
0,19,96,4.105,13,0,0,0,0,0,0,0
0,10,66,6.332,1,0,0,0,0,1,0,0
0,7,36,4.285,3,0,0,0,0,0,1,0
3,11,55,4.09,3,2,0,0,0,1,0,1
0,12,64,4.418,4,1,1,1,1,0,1,0
0,24,122,4.125,8,0,0,0,0,0,0,0
0,15,78,4.266,6,0,0,0,0,0,0,0
1,13,63,4.25,5,0,1,1,1,0,1,0
0,33,161,3.908,19,0,0,0,1,0,0,0
0,12,66,4.582,7,0,0,0,0,0,0,0
0,4,21,4.5,1,0,0,1,0,1,0,0
0,20,92,3.65,12,0,0,0,0,0,0,0
1,8,45,4.75,2,1,0,0,0,0,0,0
0,9,41,3.666,2,1,0,0,0,0,0,0
0,12,62,4.25,4,1,0,0,0,0,0,0
0,3,23,7.0,0,0,0,0,0,1,0,0
0,15,64,5.0,3,0,0,0,1,0,1,0
0,11,63,4.816,5,1,0,0,0,2,0,0
0,9,50,4.668,3,0,2,1,1,0,1,1
1,9,46,4.75,2,0,0,0,0,0,0,0
0,4,18,3.75,2,0,0,0,0,0,0,0
0,21,114,4.7,8,0,1,0,1,0,0,0
2,24,137,4.957,6,3,0,0,0,1,0,1
1,4,15,3.0,1,0,0,0,0,0,0,0
1,3,27,8.336,1,0,1,0,1,0,1,0
0,19,93,3.947,11,0,0,0,0,0,0,0
0,8,37,3.75,5,0,0,0,0,0,0,0
0,12,63,4.332,5,0,0,0,0,0,0,0
0,17,85,4.06,9,0,0,0,0,0,0,0
0,7,31,3.572,4,0,0,0,0,1,0,1
1,12,55,3.666,4,0,0,0,0,0,0,0
1,14,83,5.383,6,0,0,0,0,0,0,0
0,25,102,4.105,9,1,0,0,0,0,0,0
0,24,125,4.25,12,0,0,0,0,3,1,1
0,23,131,4.74,12,0,0,0,0,0,0,0
2,22,115,4.273,6,4,0,0,0,0,0,0
1,17,89,4.562,6,1,0,0,0,1,1,0
0,5,26,4.4,1,1,0,0,0,0,0,0
1,24,122,4.5,10,2,0,0,0,1,0,0
0,6,38,5.5,2,1,0,1,2,0,1,0
2,20,119,5.555,4,2,0,0,1,0,1,0
0,9,46,4.75,2,0,0,0,1,0,0,0
0,18,101,4.668,9,0,0,0,0,0,0,0
0,28,142,4.105,16,0,0,0,0,0,0,0
0,15,67,5.3,4,1,0,0,0,0,0,0
0,7,42,5.145,2,0,0,0,0,0,0,0
0,45,193,3.922,17,2,0,0,0,1,0,1
0,19,102,4.42,8,0,1,0,1,0,0,0
0,24,92,4.06,8,2,0,0,0,1,0,0
